Atlanta,,Boston,,Chicago,,Los Angeles,,Miami,,New York,,Philadelphia,,Salt Lake City,,San Francisco,,Seattle,,All cities,
All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours
0.0002758877527,-0.001392156817,-0.004391601309,-0.0009301409009,-0.006503256503,-0.01174276602,-0.009519089013,-0.001808006666,-0.009168824181,-0.0116686672,-0.003849535016,-0.006999628153,-0.005310835782,-0.01447590906,-0.002226313809,-0.001143261208,-0.006694401614,-0.001070035272,-0.003930733074,-0.00570861483,-0.006833494175,-0.009241388179
-0.003998219967,-0.003108200384,-0.002837720793,-0.008652425371,-0.01108942274,-0.009923889302,-0.003493249882,-0.006595520768,-0.007674164139,-0.006153529044,-0.009485398419,-0.01284717489,-0.009160512127,-0.0004829883983,-0.01347234473,-0.01553156599,-0.004806411918,-0.008794215508,-0.003830961883,-0.001098537818,-0.006503273267,-0.00839077495
-0.003395302454,-0.004835648928,-0.005061442498,-0.008852518164,-0.008634196594,-0.01162779052,-0.00792770274,-0.009966481477,-0.003258850193,-0.009669542313,-0.007818352431,-0.009110469371,0.0003197065671,-0.01165402215,-0.002358102938,-0.001357794856,-0.008948096074,-0.004749595653,-0.008276340552,-0.01035204437,-0.006873356178,-0.009023339488
-0.01036199089,-0.009309125133,-0.01070574112,-0.007688788697,-0.01130977459,-0.004166198894,-0.001008682768,-0.003533058567,-0.01034988929,-0.009610180743,-0.006002483424,-0.01096760761,-0.01186682936,-0.001955660991,-0.01072843,-0.012371541,-0.003222717904,-0.01222041994,-0.004674235824,-0.002844561124,-0.005350098945,-0.008428582922
-0.004902278539,-0.005858231802,-0.007489204872,-0.01292094216,-0.003021350596,-0.01390193775,-0.006103101186,-0.01246636268,-0.006161649711,-0.0114188306,-0.004331185482,-0.004718857352,0.0002857747313,-0.01302872878,-0.002206631936,-0.00302826683,-0.006258256733,-0.005128605757,-0.005927262828,-0.007510290015,-0.005544122774,-0.01078891195
-0.00520415185,-0.01298351586,-0.01087738946,-0.00904871989,-0.01103898417,-0.01177888643,-0.008464166895,-0.006092732772,-0.008298442699,-0.01111202221,-0.0109237982,-0.01496780198,-0.008840933442,-0.00239900942,-0.01077207364,-0.009988971986,-0.003399107372,-0.01286256406,-0.0009439162677,-0.002063642954,-0.006354372948,-0.006475190632
-0.004182340577,-0.005505682435,-0.007237490732,-0.00984390825,-0.008221419528,-0.01312950999,-0.004071617965,-0.008106783032,-0.007680934854,-0.01126705762,-0.006850361824,-0.006400709972,-0.001032555941,-0.009196248837,-0.002140397206,-0.003417080501,-0.01085656323,-0.007062761579,-0.003965617158,-0.004783801269,-0.005879566073,-0.01105244271
-0.002755988855,-0.005854798015,-0.008570182137,-0.009449941106,-0.01019370742,-0.01061607059,-0.009115180001,-0.004566242918,-0.008231998421,-0.01298336312,-0.009358988144,-0.01401075255,-0.008459373377,-0.006266003475,-0.009644823149,-0.01171952579,-0.003872825298,-0.01261181105,-0.000561551773,-0.002550864592,-0.006191061344,-0.00788248051
-0.0001323250035,-0.003331087297,-0.007164543495,-0.01048363466,-0.008116747253,-0.01173820812,-0.004475369584,-0.007034920622,-0.008843899705,-0.01483982801,-0.003683747491,-0.004878400359,-0.003965634387,-0.008849455975,-0.004460479133,-0.007057620678,-0.01041924581,-0.005781769753,-0.003977845889,-0.00615510717,-0.007121953648,-0.01123067271
-0.002264869399,-0.003470826894,-0.007981046103,-0.009082280099,-0.00980841089,-0.01310493704,-0.005178460851,-0.004750752356,-0.008019871078,-0.01232013945,-0.009494890459,-0.01524979621,-0.004304348957,-0.005478667095,-0.01028788742,-0.01364159957,-0.004111943766,-0.01110349596,-0.003333898494,-0.006063127425,-0.006274673622,-0.008001142181
